"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
29 0.721151457912986 2 6 "GO:0001936;GO:0001938" "regulation of endothelial cell proliferation" 0.942372205312063
52 0.560509056521498 4 5 "GO:0001942" "hair follicle development" 0.885782763706911
77 0.2482003664958 6 9 "GO:0001952;GO:0010810;GO:0001954;GO:0010811" "regulation of cell-substrate adhesion" 0.716380683903009
11 0.702699321988888 4 55 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.932702318957014
-70 0.0848668185497463 2 25 "GO:0002064;GO:0002065" "columnar/cuboidal epithelial cell differentiation" 0.559304343870921
-65 0.197978388541194 2 16 "GO:0002066;GO:0030707" "columnar/cuboidal epithelial cell development" 0.671325325897165
-25 0.634382222286222 2 15 "GO:0002119" "nematode larval development" 0.918471881151503
-27 0.529148431146378 2 22 "GO:0002164" "larval development" 0.866758261093971
-16 0.694340517777412 3 26 "GO:0002165" "instar larval or pupal development" 0.932702318957014
-82 0.0842461960675637 5 18 "GO:0002181" "cytoplasmic translation" 0.559304343870921
-69 0.300894262068046 3 9 "GO:0002237;GO:0032496" "response to molecule of bacterial origin" 0.77068539812285
-152 0.0615623426239893 2 6 "GO:0002253" "activation of immune response" 0.542642025021424
55 0.496694161545382 3 6 "GO:0002262" "myeloid cell homeostasis" 0.856856278684924
-84 0.0151117747703876 3 35 "GO:0002263;GO:0002274;GO:0002275;GO:0002366;GO:0002283;GO:0042119;GO:0036230;GO:0002443;GO:0002444;GO:0002446;GO:0043299;GO:0043312" "myeloid leukocyte activation" 0.442323433871071
-150 0.0919685661271211 4 5 "GO:0002474" "antigen processing and presentation of peptide antigen via MHC class I" 0.559304343870921
-21 0.701782816728436 3 13 "GO:0002478;GO:0019884;GO:0048002;GO:0019882" "antigen processing and presentation" 0.932702318957014
83 0.239467427941919 4 8 "GO:0002495;GO:0002504;GO:0019886" "antigen processing and presentation of peptide antigen via MHC class II" 0.716380683903009
51 0.15860177711239 3 31 "GO:0002520;GO:0030097;GO:0048534" "immune system development" 0.64624306196541
-25 0.651160558515358 2 13 "GO:0002521" "leukocyte differentiation" 0.918861101255347
-14 0.877598023366691 6 5 "GO:0002573" "myeloid leukocyte differentiation" 0.963152805544147
20 0.761832927787509 3 9 "GO:0002576" "platelet degranulation" 0.948437769037375
17 0.521727116237936 3 62 "GO:0002682" "regulation of immune system process" 0.864070065087122
63 0.113080554116985 2 26 "GO:0002683" "negative regulation of immune system process" 0.575531667944226
-37 0.35408939847749 2 26 "GO:0002684" "positive regulation of immune system process" 0.792964492037808
35 0.619760734612584 2 8 "GO:0002696;GO:0050867;GO:0051251" "positive regulation of leukocyte activation" 0.918288632560301
35 0.451725366236084 2 19 "GO:0002697" "regulation of immune effector process" 0.846668728934649
78 0.338587305932574 2 6 "GO:0002698" "negative regulation of immune effector process" 0.788352533216143
-38 0.54504151666962 2 10 "GO:0002703;GO:0002822;GO:0002700" "regulation of leukocyte mediated immunity" 0.879553911944213
-159 0.0501823594467564 4 6 "GO:0002705;GO:0002699;GO:0002702" "positive regulation of immune effector process" 0.52778497800247
-16 0.832986352075305 7 7 "GO:0002706;GO:0002824" "positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 0.955454229790847
-197 0.00907874867339826 2 7 "GO:0002768;GO:0002764" "immune response-regulating signaling pathway" 0.422825886358692
-32 0.534943242338015 2 15 "GO:0002790;GO:0009306" "peptide secretion" 0.869780499527745
-16 0.736050360412999 2 17 "GO:0002791;GO:0050708" "regulation of peptide secretion" 0.945570579991092
64 0.43475162431698 4 6 "GO:0002792" "negative regulation of peptide secretion" 0.844748707747584
-55 0.38055895320856 2 10 "GO:0002793;GO:0050714" "positive regulation of peptide secretion" 0.813645360823699
12 0.838358821694983 2 11 "GO:0002819" "regulation of adaptive immune response" 0.955454229790847
-57 0.417806015987474 3 8 "GO:0002821" "positive regulation of adaptive immune response" 0.830183530088868
39 0.447183885667237 3 15 "GO:0002831" "regulation of response to biotic stimulus" 0.846134396844754
190 0.0328789204830462 3 5 "GO:0002832" "negative regulation of response to biotic stimulus" 0.454478242626411
-7 0.79836434479668 2 57 "GO:0003006" "developmental process involved in reproduction" 0.950723952582306
-42 0.487178223832816 2 11 "GO:0003007" "heart morphogenesis" 0.856244783171791
-8 0.807104514490327 3 44 "GO:0003008" "system process" 0.952819599809121
54 0.345817895693282 4 12 "GO:0003012;GO:0006936" "muscle system process" 0.78939090889562
19 0.756694616132638 5 11 "GO:0003013;GO:0008015" "blood circulation" 0.948437769037375
-34 0.703568888485701 2 5 "GO:0003014" "renal system process" 0.932702318957014
25 0.70323305639129 2 9 "GO:0003018;GO:0035150;GO:0035296;GO:0050880" "regulation of tube size" 0.932702318957014
34 0.631199914788114 4 8 "GO:0003158" "endothelium development" 0.918471881151503
-83 0.307205889409239 2 6 "GO:0003197;GO:0003203" "endocardial cushion development" 0.772942108678175
-56 0.488865079058328 2 6 "GO:0003205;GO:0003206" "cardiac chamber development" 0.856244783171791
-108 0.0310355058244154 3 16 "GO:0005975;GO:0044723" "carbohydrate metabolic process" 0.442417244074399
-157 0.0531651534617873 3 6 "GO:0005996;GO:0006006;GO:0019318" "monosaccharide metabolic process" 0.52778497800247
-89 0.0196758662847661 2 28 "GO:0006091" "generation of precursor metabolites and energy" 0.442323433871071
-59 0.472132665794955 4 6 "GO:0006099;GO:0006101;GO:0072350" "tricarboxylic acid metabolic process" 0.852309319686061
-118 0.0496179779203992 2 11 "GO:0006164;GO:0072522" "purine nucleotide biosynthetic process" 0.52778497800247
-21 0.509952616826588 4 43 "GO:0006259" "DNA metabolic process" 0.864070065087122
65 0.227073576308528 3 14 "GO:0006260" "DNA replication" 0.710499556816368
13 0.842967520156804 2 9 "GO:0006261" "DNA-dependent DNA replication" 0.955454229790847
41 0.417981477637777 3 16 "GO:0006275" "regulation of DNA replication" 0.830183530088868
-51 0.195341093416647 5 26 "GO:0006281" "DNA repair" 0.671299185134331
-57 0.4157466298181 4 8 "GO:0006282" "regulation of DNA repair" 0.830183530088868
-151 0.00888161077015354 3 12 "GO:0006283;GO:0006289" "nucleotide-excision repair" 0.422825886358692
-121 0.175600906735719 2 5 "GO:0006301" "postreplication repair" 0.66122824191519
43 0.493992699955205 2 10 "GO:0006302" "double-strand break repair" 0.856856278684924
42 0.508312320575475 2 10 "GO:0006310" "DNA recombination" 0.864070065087122
-104 0.1663297139699 3 7 "GO:0006323;GO:0071103" "DNA conformation change" 0.658520338044914
-25 0.508838059826245 2 28 "GO:0006325" "chromatin organization" 0.864070065087122
-129 0.145923734793601 4 5 "GO:0006333" "chromatin assembly or disassembly" 0.628137632273686
-28 0.708537966123515 2 7 "GO:0006338" "chromatin remodeling" 0.933321422203713
49 0.546413156213535 3 6 "GO:0006342;GO:0045814" "negative regulation of gene expression, epigenetic" 0.879553911944213
-21 0.462014837275008 2 52 "GO:0006351;GO:0032774;GO:0006366" "RNA biosynthetic process" 0.848405237958464
4 0.92749370156287 2 18 "GO:0006352" "DNA-templated transcription, initiation" 0.976574602752185
-68 0.304069811962437 2 9 "GO:0006353" "DNA-templated transcription, termination" 0.77068539812285
-157 0.0531651534617873 3 6 "GO:0006354;GO:0006368" "transcription elongation from RNA polymerase II promoter" 0.52778497800247
-100 0.220999536493728 3 6 "GO:0006360;GO:0006361;GO:0006363" "transcription from RNA polymerase I promoter" 0.706366658922773
-104 0.0512741920106116 7 14 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.52778497800247
57 0.326621763527267 2 12 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.786192296057522
8 0.774819911370362 5 60 "GO:0006396" "RNA processing" 0.948437769037375
31 0.345851905764316 6 39 "GO:0006397" "mRNA processing" 0.78939090889562
-164 0.0093645272286453 6 10 "GO:0006399" "tRNA metabolic process" 0.422825886358692
-17 0.754498524314501 3 14 "GO:0006403;GO:0050658;GO:0050657;GO:0051236;GO:0015931" "RNA localization" 0.948437769037375
-19 0.782961756235918 3 8 "GO:0006405;GO:0051168;GO:0006611;GO:0071166;GO:0071426;GO:0006406;GO:0051028;GO:0071427" "protein export from nucleus" 0.948437769037375
-131 1.1285829727689e-06 3 59 "GO:0006412;GO:0006518;GO:0043043;GO:0043604" "peptide metabolic process" 0.00123241260626364
-118 0.0150880905271549 2 17 "GO:0006413" "translational initiation" 0.442323433871071
-124 0.0394108680527896 3 11 "GO:0006414" "translational elongation" 0.478176894421615
-95 0.133053989329525 2 10 "GO:0006415;GO:0032543;GO:0070125;GO:0070126" "mitochondrial translation" 0.612488640316369
-94 0.0201502170347563 6 25 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 0.442323433871071
-235 0.0083797829425266 6 5 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 0.422825886358692
-224 0.0120116774964252 2 5 "GO:0006446" "regulation of translational initiation" 0.442323433871071
-122 0.00675192210987145 2 20 "GO:0006457" "protein folding" 0.409616607998868
-9 0.723175739973909 2 69 "GO:0006461" "protein complex assembly" 0.942372205312063
-24 0.518580348901941 3 31 "GO:0006468" "protein phosphorylation" 0.864070065087122
5 0.907468575842939 3 20 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 0.974141139708556
-19 0.774768475428896 3 9 "GO:0006470" "protein dephosphorylation" 0.948437769037375
112 0.111641752743016 5 8 "GO:0006473;GO:0006475;GO:0016573;GO:0018393;GO:0018394;GO:0043966" "internal protein amino acid acetylation" 0.575531667944226
53 0.38197857074253 3 11 "GO:0006479;GO:0008213;GO:0018022" "protein alkylation" 0.814024528649394
21 0.781036163146824 5 7 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.948437769037375
53 0.427143271702033 4 9 "GO:0006497;GO:0018345;GO:0042157;GO:0042158" "lipoprotein biosynthetic process" 0.834480908087161
8 0.758822689473803 4 64 "GO:0006508" "proteolysis" 0.948437769037375
-22 0.775156084751782 3 7 "GO:0006513" "protein monoubiquitination" 0.948437769037375
-83 0.0485526103748789 2 23 "GO:0006520" "cellular amino acid metabolic process" 0.52778497800247
-81 0.128178013633563 5 14 "GO:0006575" "cellular modified amino acid metabolic process" 0.604857091977006
-5 0.867740658227821 2 48 "GO:0006605;GO:0072594" "protein targeting" 0.962980486569899
-22 0.760995317178054 3 8 "GO:0006606;GO:1902593" "single-organism nuclear import" 0.948437769037375
-31 0.51786984919882 4 18 "GO:0006612;GO:0090150" "establishment of protein localization to membrane" 0.864070065087122
-78 0.133491113915106 3 15 "GO:0006613;GO:0006614;GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 0.612488640316369
46 0.605573147972575 6 5 "GO:0006626;GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.916400560945942
-24 0.495692606615992 2 34 "GO:0006629;GO:0044255" "lipid metabolic process" 0.856856278684924
42 0.549520977176995 3 8 "GO:0006631" "fatty acid metabolic process" 0.87987816286991
110 0.217904697055959 4 5 "GO:0006633" "fatty acid biosynthetic process" 0.704203971627124
-64 0.247758988216276 3 13 "GO:0006644" "phospholipid metabolic process" 0.716380683903009
-120 0.0721563466268527 4 9 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 0.559304343870921
-85 0.0528767103574894 3 21 "GO:0006732" "coenzyme metabolic process" 0.52778497800247
3 0.963537264947667 5 9 "GO:0006733;GO:0046496;GO:0019362;GO:0072524" "pyridine-containing compound metabolic process" 0.983969809198817
-195 0.0283472642456126 4 5 "GO:0006754;GO:0009206;GO:0009145;GO:0009201;GO:0009142" "purine nucleoside triphosphate biosynthetic process" 0.442323433871071
-79 0.372189188422457 3 5 "GO:0006760;GO:0042558;GO:0046653" "tetrahydrofolate metabolic process" 0.809229846657569
-62 0.35260827803441 2 9 "GO:0006766;GO:0006767" "vitamin metabolic process" 0.792964492037808
-107 0.0277368656132808 3 17 "GO:0006790" "sulfur compound metabolic process" 0.442323433871071
-4 0.904727278246031 2 49 "GO:0006811;GO:0006812;GO:0034220" "ion transport" 0.974141139708556
60 0.33844631616792 5 10 "GO:0006816;GO:0070838;GO:0072511;GO:0070588" "divalent inorganic cation transport" 0.788352533216143
20 0.639229514354526 2 23 "GO:0006820" "anion transport" 0.918471881151503
132 0.103224381615169 3 6 "GO:0006821;GO:1902476" "chloride transmembrane transport" 0.575531667944226
65 0.327756171316874 3 9 "GO:0006836" "neurotransmitter transport" 0.786192296057522
-7 0.873079900800483 4 20 "GO:0006839" "mitochondrial transport" 0.963152805544147
31 0.660832335350127 3 8 "GO:0006855;GO:0015893" "drug transport" 0.919614624176708
-100 0.0725127600233147 2 13 "GO:0006869" "lipid transport" 0.559304343870921
54 0.15472265662974 2 28 "GO:0006873;GO:0030003;GO:0055080" "cation homeostasis" 0.64021153413325
90 0.0922834161309263 5 14 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "divalent inorganic cation homeostasis" 0.559304343870921
78 0.0627170815378989 5 23 "GO:0006875;GO:0055065" "metal ion homeostasis" 0.542642025021424
6 0.944024402649095 7 5 "GO:0006885;GO:0055067;GO:0030004;GO:0030641;GO:0051453" "monovalent inorganic cation homeostasis" 0.980642389402243
-1 0.960075535697645 4 62 "GO:0006886" "intracellular protein transport" 0.98380998411576
-71 0.0305881024686028 2 39 "GO:0006887;GO:0045055" "exocytosis" 0.442417244074399
-64 0.247181381520908 2 13 "GO:0006888" "ER to Golgi vesicle-mediated transport" 0.716380683903009
-152 0.0872625692454276 2 5 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to ER" 0.559304343870921
44 0.591314374713935 5 6 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.90057087408846
-24 0.751767570201261 2 7 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.948437769037375
-97 0.0538393560852477 2 16 "GO:0006897" "endocytosis" 0.529662854460275
-113 0.109636362788465 5 8 "GO:0006898" "receptor-mediated endocytosis" 0.575531667944226
-47 0.413460917421304 2 12 "GO:0006900" "membrane budding" 0.830169120936455
-21 0.757965021302238 2 9 "GO:0006901;GO:0006903;GO:0048194;GO:1902591;GO:0048199;GO:0048207;GO:0048208;GO:0090114" "vesicle targeting" 0.948437769037375
-31 0.707257231870833 4 6 "GO:0006906;GO:0044801;GO:0048284;GO:0061025;GO:0090174" "membrane fusion" 0.933321422203713
-79 0.373403999654843 2 5 "GO:0006909" "phagocytosis" 0.809229846657569
4 0.943521293483261 2 16 "GO:0006913;GO:0051169" "nuclear transport" 0.980642389402243
-99 0.116115869100242 2 10 "GO:0006914" "autophagy" 0.578988717157371
24 0.523308883660292 2 28 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 0.864070065087122
8 0.762616961064712 3 68 "GO:0006928;GO:0040011" "cellular component movement" 0.948437769037375
26 0.655585732840701 4 12 "GO:0006937;GO:0090257" "regulation of muscle system process" 0.918861101255347
4 0.957921432064999 2 6 "GO:0006940;GO:0010517" "regulation of smooth muscle contraction" 0.98380998411576
60 0.458224559341005 3 6 "GO:0006941" "striated muscle contraction" 0.846668728934649
-30 0.338180576883663 3 43 "GO:0006952" "defense response" 0.788352533216143
69 0.32584915098457 2 8 "GO:0006954" "inflammatory response" 0.786192296057522
-44 0.106732338344677 2 57 "GO:0006955" "immune response" 0.575531667944226
-48 0.336776933064538 2 16 "GO:0006959;GO:0019730" "humoral immune response" 0.788352533216143
-43 0.18601044008433 4 40 "GO:0006974" "cellular response to DNA damage stimulus" 0.667787888304943
-54 0.155854761864023 3 28 "GO:0006979" "response to oxidative stress" 0.640706859729668
23 0.72851864748268 3 9 "GO:0006997" "nucleus organization" 0.943703870760482
-71 0.010477376530224 3 55 "GO:0007005" "mitochondrion organization" 0.423751673000171
-52 0.345961675142185 2 13 "GO:0007006" "mitochondrial membrane organization" 0.78939090889562
-16 0.563132917081687 3 55 "GO:0007010" "cytoskeleton organization" 0.88693382573697
33 0.58927168956199 2 11 "GO:0007015" "actin filament organization" 0.90057087408846
-16 0.618807500973295 3 39 "GO:0007017" "microtubule-based process" 0.918288632560301
-45 0.402419196346207 4 14 "GO:0007018" "microtubule-based movement" 0.821361711283478
-40 0.591428081750956 2 7 "GO:0007030" "Golgi organization" 0.90057087408846
-115 0.197487816073842 3 5 "GO:0007032" "endosome organization" 0.671325325897165
-123 0.0818935085083021 2 8 "GO:0007033" "vacuole organization" 0.559304343870921
31 0.560226518929953 3 14 "GO:0007034;GO:0006623;GO:0072666;GO:0072665" "vacuolar transport" 0.885782763706911
-129 0.112278022175581 2 6 "GO:0007041" "lysosomal transport" 0.575531667944226
134 0.0989204643281809 2 6 "GO:0007050" "cell cycle arrest" 0.575531667944226
-24 0.664446830105698 2 13 "GO:0007051" "spindle organization" 0.919614624176708
-34 0.560104436360323 2 12 "GO:0007059" "chromosome segregation" 0.885782763706911
13 0.886534831056021 2 5 "GO:0007062" "sister chromatid cohesion" 0.968921174576128
-29 0.617835300130338 2 12 "GO:0007088;GO:0051783" "regulation of nuclear division" 0.918288632560301
52 0.45806246804502 5 8 "GO:0007126" "meiotic nuclear division" 0.846668728934649
42 0.378611964936928 2 18 "GO:0007155;GO:0022610" "cell adhesion" 0.812703319153912
112 0.093033306652686 2 9 "GO:0007156;GO:0098609" "cell-cell adhesion" 0.559304343870921
23 0.674224333111736 2 14 "GO:0007162;GO:0022408" "negative regulation of cell adhesion" 0.922505972266374
-87 0.0914992525930433 3 15 "GO:0007163" "establishment or maintenance of cell polarity" 0.559304343870921
-66 0.0799055445766089 2 29 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.559304343870921
-102 0.0234717418986261 6 20 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.442323433871071
17 0.800824595896445 6 9 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.95167975748422
42 0.391802598420998 2 17 "GO:0007186" "G-protein coupled receptor signaling pathway" 0.821280680450905
121 0.175600906735719 3 5 "GO:0007200" "phospholipase C-activating G-protein coupled receptor signaling pathway" 0.66122824191519
136 0.0306780667023375 10 10 "GO:0007204;GO:0051480" "positive regulation of cytosolic calcium ion concentration" 0.442417244074399
66 0.384119818966997 2 7 "GO:0007219" "Notch signaling pathway" 0.814483188955264
-84 0.344927765994553 2 5 "GO:0007224" "smoothened signaling pathway" 0.78939090889562
-79 0.265489369768182 6 8 "GO:0007264;GO:0007265" "Ras protein signal transduction" 0.73269608029417
-6 0.841536188006421 3 41 "GO:0007267;GO:0044700" "single organism signaling" 0.955454229790847
-32 0.62701294953717 2 9 "GO:0007268" "synaptic transmission" 0.918471881151503
2 0.92348193772321 2 67 "GO:0007276;GO:0019953" "sexual reproduction" 0.975282665371127
-6 0.858092425241978 2 42 "GO:0007281;GO:0022412;GO:0048610" "cellular process involved in reproduction" 0.95563946625367
-14 0.707341301466721 2 30 "GO:0007283;GO:0048232" "male gamete generation" 0.933321422203713
9 0.775102579268614 4 40 "GO:0007292" "female gamete generation" 0.948437769037375
-7 0.929731017378244 8 7 "GO:0007297;GO:0007298" "border follicle cell migration" 0.977157142422562
-73 0.413564104202776 2 5 "GO:0007308;GO:0007309" "oocyte construction" 0.830169120936455
-25 0.447688504381412 2 38 "GO:0007346" "regulation of mitotic cell cycle" 0.846134396844754
8 0.911467587495928 2 7 "GO:0007350" "blastoderm segmentation" 0.974141139708556
-20 0.778829257461063 5 8 "GO:0007368;GO:0009855;GO:0009799" "determination of bilateral symmetry" 0.948437769037375
85 0.0918738082361685 3 16 "GO:0007369" "gastrulation" 0.559304343870921
-28 0.360644778432138 2 44 "GO:0007389;GO:0003002" "pattern specification process" 0.802085739405081
34 0.459526012999042 4 19 "GO:0007409;GO:0061564" "axon development" 0.847639199653638
67 0.244165557555239 2 12 "GO:0007411;GO:0097485" "neuron projection guidance" 0.716380683903009
5 0.862750504351631 4 52 "GO:0007417" "central nervous system development" 0.959392617873708
28 0.408006030296883 2 35 "GO:0007420;GO:0060322" "head development" 0.82625196473784
27 0.704283511505586 5 8 "GO:0007424" "open tracheal system development" 0.932702318957014
-63 0.320903144654523 4 10 "GO:0007431;GO:0007435;GO:0022612;GO:0035272" "gland morphogenesis" 0.7822014150954
26 0.749213606663317 3 6 "GO:0007442;GO:0042386;GO:0061525" "hindgut development" 0.946922752866137
-39 0.513503777400906 3 11 "GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0048737" "wing disc morphogenesis" 0.864070065087122
34 0.629924456046641 6 8 "GO:0007483;GO:0007484;GO:0035112;GO:0035126;GO:0035215;GO:0048805" "genitalia morphogenesis" 0.918471881151503
88 0.127705115912578 4 12 "GO:0007498" "mesoderm development" 0.604857091977006
44 0.172137386214647 2 41 "GO:0007507;GO:0072359" "circulatory system development" 0.659557985075068
74 0.327283080292257 2 7 "GO:0007528" "neuromuscular junction development" 0.786192296057522
120 0.139861977978795 2 6 "GO:0007530" "sex determination" 0.613721985435565
81 0.128178013633563 2 14 "GO:0007565" "female pregnancy" 0.604857091977006
-66 0.0687983411845662 2 31 "GO:0007568" "aging" 0.559304343870921
25 0.613114729601259 3 17 "GO:0007584" "response to nutrient" 0.918288632560301
